|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.buoys|2.ships|nreports|nreports.buoys|nreports.ships
1938-09-01|79593|0|79593|2456.0|0|2456.0|4119.0|0|4119.0|86168|0|86168
1938-10-01|81574|0|81574|2443.0|0|2443.0|4072.0|0|4072.0|88089|0|88089
1938-11-01|74339|0|74339|2288.0|0|2288.0|3893.0|0|3893.0|80520|0|80520
1938-12-01|75579|0|75579|2171.0|0|2171.0|4052.0|0|4052.0|81802|0|81802
1939-01-01|71782|0|71782|1639.0|0|1639.0|3530.0|0|3530.0|76951|0|76951
1939-02-01|63284|0|63284|1240.0|0|1240.0|3292.0|0|3292.0|67816|0|67816
1939-03-01|68857|0|68857|1538.0|0|1538.0|3461.0|0|3461.0|73856|0|73856
1939-04-01|63864|0|63864|1521.0|0|1521.0|3168.0|0|3168.0|68553|0|68553
1939-05-01|63470|0|63470|1396.0|0|1396.0|2817.0|0|2817.0|67683|0|67683
1939-06-01|61762|0|61762|1223.0|0|1223.0|2147.0|0|2147.0|65132|0|65132
1939-07-01|64062|0|64062|1119.0|0|1119.0|1718.0|0|1718.0|66899|0|66899
1939-08-01|54060|0|54060|911.0|0|911.0|1059.0|0|1059.0|56030|0|56030
