|0|0.buoys|0.ships|1|1.buoys|1.ships|2|2.ships|3|3.buoys|3.ships|4|4.ships|nreports|nreports.buoys|nreports.ships
1923-10-01|70691|0|70691|577.0|0|577.0|0|0|544.0|0|544.0|966.0|966.0|72778|0|72778
1923-11-01|69037|0|69037|415.0|0|415.0|0|0|393.0|0|393.0|801.0|801.0|70646|0|70646
1923-12-01|68379|0|68379|448.0|0|448.0|0|0|410.0|0|410.0|725.0|725.0|69962|0|69962
1924-01-01|68102|0|68102|451.0|0|451.0|0|0|421.0|0|421.0|512.0|512.0|69486|0|69486
1924-02-01|67887|0|67887|328.0|0|328.0|0|0|336.0|0|336.0|513.0|513.0|69064|0|69064
1924-03-01|70262|0|70262|444.0|0|444.0|0|0|430.0|0|430.0|672.0|672.0|71808|0|71808
1924-04-01|67976|0|67976|439.0|0|439.0|0|0|408.0|0|408.0|673.0|673.0|69496|0|69496
1924-05-01|70063|0|70063|536.0|0|536.0|0|0|487.0|0|487.0|907.0|907.0|71993|0|71993
1924-06-01|67152|0|67152|387.0|0|387.0|0|0|343.0|0|343.0|705.0|705.0|68587|0|68587
1924-07-01|66117|0|66117|563.0|0|563.0|0|0|518.0|0|518.0|879.0|879.0|68077|0|68077
1924-08-01|65670|0|65670|427.0|0|427.0|0|0|374.0|0|374.0|948.0|948.0|67419|0|67419
1924-09-01|65519|0|65519|474.0|0|474.0|0|0|425.0|0|425.0|671.0|671.0|67089|0|67089
1924-10-01|69200|0|69200|441.0|0|441.0|0|0|413.0|0|413.0|560.0|560.0|70614|0|70614
1924-11-01|65973|0|65973|387.0|0|387.0|0|0|340.0|0|340.0|554.0|554.0|67254|0|67254
1924-12-01|61857|0|61857|288.0|0|288.0|0|0|276.0|0|276.0|562.0|562.0|62983|0|62983
1925-01-01|66387|0|66387|348.0|0|348.0|0|0|300.0|0|300.0|497.0|497.0|67532|0|67532
1925-02-01|60632|0|60632|225.0|0|225.0|0|0|219.0|0|219.0|512.0|512.0|61588|0|61588
1925-03-01|64616|0|64616|392.0|0|392.0|0|0|362.0|0|362.0|829.0|829.0|66199|0|66199
1925-04-01|62582|0|62582|375.0|0|375.0|0|0|320.0|0|320.0|737.0|737.0|64014|0|64014
1925-05-01|63608|0|63608|473.0|0|473.0|0|0|458.0|0|458.0|984.0|984.0|65523|0|65523
1925-06-01|60177|0|60177|396.0|0|396.0|0|0|379.0|0|379.0|900.0|900.0|61852|0|61852
1925-07-01|62549|0|62549|347.0|0|347.0|0|0|295.0|0|295.0|1199.0|1199.0|64390|0|64390
1925-08-01|63351|0|63351|413.0|0|413.0|0|0|374.0|0|374.0|1801.0|1801.0|65939|0|65939
1925-09-01|62188|0|62188|318.0|0|318.0|0|0|303.0|0|303.0|1293.0|1293.0|64102|0|64102
1925-10-01|68130|0|68130|344.0|0|344.0|0|0|309.0|0|309.0|1471.0|1471.0|70254|0|70254
1925-11-01|66452|0|66452|403.0|0|403.0|0|0|373.0|0|373.0|776.0|776.0|68004|0|68004
1925-12-01|62428|0|62428|285.0|0|285.0|0|0|253.0|0|253.0|538.0|538.0|63504|0|63504
1926-01-01|62086|0|62086|334.0|0|334.0|0|0|310.0|0|310.0|580.0|580.0|63310|0|63310
1926-02-01|62318|0|62318|236.0|0|236.0|0|0|239.0|0|239.0|572.0|572.0|63365|0|63365
1926-03-01|65767|0|65767|415.0|0|415.0|0|0|425.0|0|425.0|580.0|580.0|67187|0|67187
1926-04-01|61971|0|61971|363.0|0|363.0|0|0|331.0|0|331.0|1087.0|1087.0|63752|0|63752
1926-05-01|63233|0|63233|455.0|0|455.0|0|0|431.0|0|431.0|802.0|802.0|64921|0|64921
1926-06-01|63139|0|63139|391.0|0|391.0|0|0|350.0|0|350.0|830.0|830.0|64710|0|64710
1926-07-01|66505|0|66505|398.0|0|398.0|0|0|365.0|0|365.0|1686.0|1686.0|68954|0|68954
1926-08-01|69106|0|69106|492.0|0|492.0|2.0|2.0|488.0|0|488.0|1722.0|1722.0|71810|0|71810
1926-09-01|65642|0|65642|387.0|0|387.0|0|0|370.0|0|370.0|1366.0|1366.0|67765|0|67765
1926-10-01|71387|0|71387|463.0|0|463.0|0|0|406.0|0|406.0|1400.0|1400.0|73656|0|73656
1926-11-01|70393|0|70393|476.0|0|476.0|0|0|442.0|0|442.0|1016.0|1016.0|72327|0|72327
1926-12-01|69136|0|69136|443.0|0|443.0|0|0|383.0|0|383.0|1305.0|1305.0|71267|0|71267
1927-01-01|69441|0|69441|388.0|0|388.0|0|0|359.0|0|359.0|892.0|892.0|71080|0|71080
1927-02-01|67252|0|67252|295.0|0|295.0|0|0|294.0|0|294.0|664.0|664.0|68505|0|68505
1927-03-01|75354|0|75354|428.0|0|428.0|0|0|390.0|0|390.0|1127.0|1127.0|77299|0|77299
1927-04-01|72784|0|72784|407.0|0|407.0|0|0|367.0|0|367.0|1334.0|1334.0|74892|0|74892
1927-05-01|74657|0|74657|443.0|0|443.0|0|0|390.0|0|390.0|1638.0|1638.0|77128|0|77128
1927-06-01|70388|0|70388|400.0|0|400.0|0|0|343.0|0|343.0|1542.0|1542.0|72673|0|72673
1927-07-01|76153|0|76153|459.0|0|459.0|0|0|417.0|0|417.0|1868.0|1868.0|78897|0|78897
1927-08-01|75529|0|75529|438.0|0|438.0|0|0|352.0|0|352.0|1387.0|1387.0|77706|0|77706
1927-09-01|72426|0|72426|471.0|0|471.0|0|0|389.0|0|389.0|1102.0|1102.0|74388|0|74388
1927-10-01|74518|0|74518|424.0|0|424.0|0|0|378.0|0|378.0|1405.0|1405.0|76725|0|76725
1927-11-01|74783|0|74783|434.0|0|434.0|0|0|364.0|0|364.0|1687.0|1687.0|77268|0|77268
1927-12-01|73435|0|73435|508.0|0|508.0|2.0|2.0|443.0|0|443.0|1121.0|1121.0|75509|0|75509
1928-01-01|71138|0|71138|454.0|0|454.0|0|0|396.0|0|396.0|1306.0|1306.0|73294|0|73294
1928-02-01|69617|0|69617|281.0|0|281.0|0|0|274.0|0|274.0|885.0|885.0|71057|0|71057
1928-03-01|72584|0|72584|495.0|0|495.0|0|0|418.0|0|418.0|1920.0|1920.0|75417|0|75417
1928-04-01|69723|0|69723|517.0|0|517.0|0|0|473.0|0|473.0|1785.0|1785.0|72498|0|72498
1928-05-01|73147|0|73147|562.0|0|562.0|0|0|465.0|0|465.0|1813.0|1813.0|75987|0|75987
1928-06-01|69211|0|69211|481.0|0|481.0|0|0|438.0|0|438.0|1864.0|1864.0|71994|0|71994
1928-07-01|72577|0|72577|518.0|0|518.0|0|0|457.0|0|457.0|1751.0|1751.0|75303|0|75303
1928-08-01|75033|0|75033|535.0|0|535.0|0|0|453.0|0|453.0|2816.0|2816.0|78837|0|78837
1928-09-01|71224|0|71224|487.0|0|487.0|0|0|425.0|0|425.0|1682.0|1682.0|73818|0|73818
1928-10-01|73496|0|73496|397.0|0|397.0|0|0|334.0|0|334.0|1374.0|1374.0|75601|0|75601
1928-11-01|74107|0|74107|468.0|0|468.0|0|0|380.0|0|380.0|1676.0|1676.0|76631|0|76631
1928-12-01|73722|0|73722|414.0|0|414.0|0|0|371.0|0|371.0|1352.0|1352.0|75859|0|75859
1929-01-01|70423|0|70423|469.0|0|469.0|0|0|400.0|0|400.0|1152.0|1152.0|72444|0|72444
1929-02-01|65710|0|65710|335.0|0|335.0|0|0|327.0|0|327.0|893.0|893.0|67265|0|67265
1929-03-01|72717|0|72717|522.0|0|522.0|0|0|449.0|0|449.0|1332.0|1332.0|75020|0|75020
1929-04-01|70052|0|70052|499.0|0|499.0|0|0|452.0|0|452.0|2095.0|2095.0|73098|0|73098
1929-05-01|71154|0|71154|476.0|0|476.0|0|0|397.0|0|397.0|2282.0|2282.0|74309|0|74309
1929-06-01|68831|0|68831|465.0|0|465.0|0|0|391.0|0|391.0|2135.0|2135.0|71822|0|71822
1929-07-01|74801|0|74801|501.0|0|501.0|0|0|460.0|0|460.0|1664.0|1664.0|77426|0|77426
1929-08-01|73252|0|73252|570.0|0|570.0|0|0|475.0|0|475.0|1605.0|1605.0|75902|0|75902
1929-09-01|69917|0|69917|545.0|0|545.0|0|0|468.0|0|468.0|1311.0|1311.0|72241|0|72241
1929-10-01|74320|0|74320|563.0|0|563.0|0|0|504.0|0|504.0|1716.0|1716.0|77103|0|77103
1929-11-01|71071|0|71071|490.0|0|490.0|0|0|414.0|0|414.0|1443.0|1443.0|73418|0|73418
1929-12-01|69746|0|69746|449.0|0|449.0|0|0|369.0|0|369.0|924.0|924.0|71488|0|71488
1930-01-01|69716|0|69716|659.0|0|659.0|0|0|619.0|0|619.0|1535.0|1535.0|72529|0|72529
1930-02-01|65020|0|65020|533.0|0|533.0|0|0|589.0|0|589.0|1227.0|1227.0|67369|0|67369
1930-03-01|68743|0|68743|746.0|0|746.0|0|0|755.0|0|755.0|1503.0|1503.0|71747|0|71747
1930-04-01|68163|0|68163|621.0|0|621.0|0|0|593.0|0|593.0|1277.0|1277.0|70654|0|70654
1930-05-01|70213|0|70213|626.0|0|626.0|0|0|626.0|0|626.0|1620.0|1620.0|73085|0|73085
1930-06-01|65224|0|65224|719.0|0|719.0|0|0|654.0|0|654.0|2497.0|2497.0|69094|0|69094
1930-07-01|66794|0|66794|697.0|0|697.0|0|0|660.0|0|660.0|1931.0|1931.0|70082|0|70082
1930-08-01|65734|0|65734|660.0|0|660.0|0|0|610.0|0|610.0|1582.0|1582.0|68586|0|68586
1930-09-01|66035|0|66035|710.0|0|710.0|0|0|701.0|0|701.0|1965.0|1965.0|69411|0|69411
1930-10-01|66713|0|66713|785.0|0|785.0|0|0|736.0|0|736.0|2105.0|2105.0|70339|0|70339
1930-11-01|62897|0|62897|609.0|0|609.0|0|0|605.0|0|605.0|1365.0|1365.0|65476|0|65476
1930-12-01|61780|0|61780|546.0|0|546.0|0|0|536.0|0|536.0|1534.0|1534.0|64396|0|64396
1931-01-01|59372|0|59372|552.0|0|552.0|0|0|568.0|0|568.0|1736.0|1736.0|62228|0|62228
1931-02-01|57177|0|57177|473.0|0|473.0|0|0|477.0|0|477.0|1629.0|1629.0|59756|0|59756
1931-03-01|64170|0|64170|691.0|0|691.0|0|0|688.0|0|688.0|1511.0|1511.0|67060|0|67060
1931-04-01|60459|0|60459|752.0|0|752.0|0|0|721.0|0|721.0|1839.0|1839.0|63771|0|63771
1931-05-01|63211|0|63211|830.0|0|830.0|0|0|910.0|0|910.0|2333.0|2333.0|67284|0|67284
1931-06-01|61146|0|61146|864.0|0|864.0|0|0|861.0|0|861.0|1850.0|1850.0|64721|0|64721
1931-07-01|62306|0|62306|801.0|0|801.0|0|0|844.0|0|844.0|2285.0|2285.0|66236|0|66236
1931-08-01|59665|0|59665|1013.0|0|1013.0|0|0|1071.0|0|1071.0|1885.0|1885.0|63634|0|63634
1931-09-01|56687|0|56687|1182.0|0|1182.0|0|0|1301.0|0|1301.0|1500.0|1500.0|60670|0|60670
1931-10-01|56088|0|56088|1327.0|0|1327.0|0|0|1667.0|0|1667.0|1958.0|1958.0|61040|0|61040
1931-11-01|53901|0|53901|1448.0|0|1448.0|0|0|1864.0|0|1864.0|1501.0|1501.0|58714|0|58714
1931-12-01|51605|0|51605|1513.0|0|1513.0|0|0|2057.0|0|2057.0|1144.0|1144.0|56319|0|56319
1932-01-01|50854|0|50854|1303.0|0|1303.0|0|0|1563.0|0|1563.0|1453.0|1453.0|55173|0|55173
1932-02-01|48864|0|48864|1259.0|0|1259.0|0|0|1609.0|0|1609.0|1244.0|1244.0|52976|0|52976
1932-03-01|52089|0|52089|1585.0|0|1585.0|0|0|2214.0|0|2214.0|1193.0|1193.0|57081|0|57081
1932-04-01|48555|0|48555|1238.0|0|1238.0|0|0|1512.0|0|1512.0|1697.0|1697.0|53002|0|53002
1932-05-01|50497|0|50497|1562.0|0|1562.0|0|0|1952.0|0|1952.0|1290.0|1290.0|55301|0|55301
1932-06-01|46796|0|46796|1475.0|0|1475.0|0|0|1892.0|0|1892.0|1607.0|1607.0|51770|0|51770
1932-07-01|49351|0|49351|1126.0|0|1126.0|0|0|1353.0|0|1353.0|1907.0|1907.0|53737|0|53737
1932-08-01|46455|0|46455|1280.0|0|1280.0|0|0|1487.0|0|1487.0|1823.0|1823.0|51045|0|51045
1932-09-01|48077|0|48077|1120.0|0|1120.0|0|0|1272.0|0|1272.0|1529.0|1529.0|51998|0|51998
1932-10-01|48656|0|48656|1178.0|0|1178.0|0|0|1367.0|0|1367.0|1286.0|1286.0|52487|0|52487
1932-11-01|48170|0|48170|928.0|0|928.0|0|0|1078.0|0|1078.0|1478.0|1478.0|51654|0|51654
1932-12-01|47751|0|47751|871.0|0|871.0|0|0|950.0|0|950.0|1221.0|1221.0|50793|0|50793
1933-01-01|49317|0|49317|1258.0|0|1258.0|0|0|1416.0|0|1416.0|1016.0|1016.0|53007|0|53007
1933-02-01|45871|0|45871|941.0|0|941.0|0|0|1034.0|0|1034.0|1036.0|1036.0|48882|0|48882
1933-03-01|51956|0|51956|1149.0|0|1149.0|0|0|1265.0|0|1265.0|1065.0|1065.0|55435|0|55435
1933-04-01|52144|0|52144|1161.0|0|1161.0|0|0|1260.0|0|1260.0|1316.0|1316.0|55881|0|55881
1933-05-01|49878|0|49878|1035.0|0|1035.0|0|0|1141.0|0|1141.0|1378.0|1378.0|53432|0|53432
1933-06-01|48982|0|48982|1170.0|0|1170.0|0|0|1276.0|0|1276.0|1213.0|1213.0|52641|0|52641
1933-07-01|52379|0|52379|1283.0|0|1283.0|0|0|1412.0|0|1412.0|1619.0|1619.0|56693|0|56693
1933-08-01|53363|0|53363|1241.0|0|1241.0|0|0|1358.0|0|1358.0|1364.0|1364.0|57326|0|57326
1933-09-01|52621|0|52621|1609.0|0|1609.0|0|0|1758.0|0|1758.0|1412.0|1412.0|57400|0|57400
1933-10-01|56186|0|56186|1354.0|0|1354.0|0|0|1482.0|0|1482.0|1175.0|1175.0|60197|0|60197
1933-11-01|56974|0|56974|1223.0|0|1223.0|0|0|1306.0|0|1306.0|1136.0|1136.0|60639|0|60639
1933-12-01|52127|0|52127|1252.0|0|1252.0|0|0|1323.0|0|1323.0|1155.0|1155.0|55857|0|55857
1934-01-01|56872|0|56872|1365.0|0|1365.0|0|0|1463.0|0|1463.0|1140.0|1140.0|60840|0|60840
1934-02-01|52434|0|52434|1167.0|0|1167.0|0|0|1270.0|0|1270.0|984.0|984.0|55855|0|55855
1934-03-01|58320|0|58320|1694.0|0|1694.0|0|0|1854.0|0|1854.0|1051.0|1051.0|62919|0|62919
1934-04-01|53292|0|53292|1496.0|0|1496.0|0|0|1676.0|0|1676.0|1291.0|1291.0|57755|0|57755
1934-05-01|56448|0|56448|1560.0|0|1560.0|0|0|1705.0|0|1705.0|1560.0|1560.0|61273|0|61273
1934-06-01|54283|0|54283|1374.0|0|1374.0|0|0|1440.0|0|1440.0|1564.0|1564.0|58661|0|58661
1934-07-01|57533|0|57533|1846.0|0|1846.0|0|0|2039.0|0|2039.0|2197.0|2197.0|63615|0|63615
1934-08-01|57098|0|57098|1655.0|0|1655.0|0|0|1828.0|0|1828.0|1675.0|1675.0|62256|0|62256
1934-09-01|56990|0|56990|1731.0|0|1731.0|0|0|1919.0|0|1919.0|1717.0|1717.0|62357|0|62357
1934-10-01|57664|0|57664|1873.0|0|1873.0|0|0|2104.0|0|2104.0|1630.0|1630.0|63271|0|63271
1934-11-01|55273|0|55273|1911.0|0|1911.0|0|0|2022.0|0|2022.0|1871.0|1871.0|61077|0|61077
1934-12-01|55527|0|55527|1902.0|0|1902.0|0|0|2134.0|0|2134.0|1315.0|1315.0|60878|0|60878
1935-01-01|57884|0|57884|1776.0|0|1776.0|0|0|1893.0|0|1893.0|2181.0|2181.0|63734|0|63734
1935-02-01|54261|0|54261|1807.0|0|1807.0|0|0|1996.0|0|1996.0|1101.0|1101.0|59165|0|59165
1935-03-01|62861|0|62861|2090.0|0|2090.0|0|0|2263.0|0|2263.0|1589.0|1589.0|68803|0|68803
1935-04-01|58592|0|58592|2112.0|0|2112.0|0|0|2340.0|0|2340.0|1660.0|1660.0|64704|0|64704
1935-05-01|61441|0|61441|2086.0|0|2086.0|0|0|2210.0|0|2210.0|1706.0|1706.0|67443|0|67443
1935-06-01|60563|0|60563|2332.0|0|2332.0|0|0|2539.0|0|2539.0|1369.0|1369.0|66803|0|66803
1935-07-01|66433|0|66433|2431.0|0|2431.0|0|0|2652.0|0|2652.0|1985.0|1985.0|73501|0|73501
1935-08-01|69972|0|69972|2790.0|0|2790.0|0|0|3064.0|0|3064.0|2045.0|2045.0|77871|0|77871
1935-09-01|70742|0|70742|2905.0|0|2905.0|0|0|3283.0|0|3283.0|1563.0|1563.0|78493|0|78493
1935-10-01|73724|0|73724|2941.0|0|2941.0|0|0|3297.0|0|3297.0|1607.0|1607.0|81569|0|81569
1935-11-01|70690|0|70690|2999.0|0|2999.0|0|0|3433.0|0|3433.0|1901.0|1901.0|79023|0|79023
1935-12-01|70042|0|70042|2943.0|0|2943.0|0|0|3386.0|0|3386.0|1391.0|1391.0|77762|0|77762
1936-01-01|72139|0|72139|3140.0|0|3140.0|0|0|3646.0|0|3646.0|1636.0|1636.0|80561|0|80561
1936-02-01|69971|0|69971|3231.0|0|3231.0|0|0|3894.0|0|3894.0|2141.0|2141.0|79237|0|79237
1936-03-01|74946|0|74946|3609.0|0|3609.0|0|0|4361.0|0|4361.0|1655.0|1655.0|84571|0|84571
1936-04-01|69818|0|69818|3349.0|0|3349.0|0|0|3987.0|0|3987.0|1782.0|1782.0|78936|0|78936
1936-05-01|76225|0|76225|3757.0|0|3757.0|4.0|4.0|4422.0|0|4422.0|2044.0|2044.0|86452|0|86452
1936-06-01|71684|0|71684|2977.0|0|2977.0|0|0|3498.0|0|3498.0|1889.0|1889.0|80048|0|80048
1936-07-01|76898|0|76898|3436.0|0|3436.0|0|0|3945.0|0|3945.0|1857.0|1857.0|86136|0|86136
1936-08-01|77716|0|77716|3546.0|0|3546.0|0|0|4039.0|0|4039.0|1995.0|1995.0|87296|0|87296
1936-09-01|73932|0|73932|3398.0|0|3398.0|0|0|3988.0|0|3988.0|1677.0|1677.0|82995|0|82995
1936-10-01|74830|0|74830|3525.0|0|3525.0|0|0|4011.0|0|4011.0|2174.0|2174.0|84540|0|84540
1936-11-01|69915|0|69915|3495.0|0|3495.0|0|0|4110.0|0|4110.0|2018.0|2018.0|79538|0|79538
1936-12-01|67497|0|67497|3303.0|0|3303.0|0|0|3983.0|0|3983.0|1872.0|1872.0|76655|0|76655
1937-01-01|73047|0|73047|4116.0|0|4116.0|0|0|5055.0|0|5055.0|1641.0|1641.0|83859|0|83859
1937-02-01|69669|0|69669|3419.0|0|3419.0|0|0|4301.0|0|4301.0|1857.0|1857.0|79246|0|79246
1937-03-01|77770|0|77770|4154.0|0|4154.0|0|0|4952.0|0|4952.0|2255.0|2255.0|89131|0|89131
1937-04-01|73861|0|73861|4156.0|0|4156.0|0|0|4979.0|0|4979.0|1855.0|1855.0|84851|0|84851
1937-05-01|78649|0|78649|3632.0|0|3632.0|0|0|4240.0|0|4240.0|2072.0|2072.0|88593|0|88593
1937-06-01|77268|0|77268|3632.0|0|3632.0|0|0|4282.0|0|4282.0|1747.0|1747.0|86929|0|86929
1937-07-01|80511|0|80511|3807.0|0|3807.0|0|0|4369.0|0|4369.0|1884.0|1884.0|90571|0|90571
1937-08-01|77084|0|77084|3426.0|0|3426.0|0|0|3939.0|0|3939.0|2172.0|2172.0|86621|0|86621
1937-09-01|72353|0|72353|3739.0|0|3739.0|0|0|4411.0|0|4411.0|1544.0|1544.0|82047|0|82047
1937-10-01|72795|0|72795|3517.0|0|3517.0|0|0|4132.0|0|4132.0|1558.0|1558.0|82002|0|82002
1937-11-01|69072|0|69072|3499.0|0|3499.0|0|0|3984.0|0|3984.0|1617.0|1617.0|78172|0|78172
1937-12-01|67565|0|67565|3578.0|0|3578.0|0|0|4257.0|0|4257.0|1174.0|1174.0|76574|0|76574
1938-01-01|82165|0|82165|3967.0|0|3967.0|0|0|4655.0|0|4655.0|1301.0|1301.0|92088|0|92088
1938-02-01|76738|0|76738|3680.0|0|3680.0|2.0|2.0|4488.0|0|4488.0|1410.0|1410.0|86318|0|86318
1938-03-01|86877|0|86877|4341.0|0|4341.0|0|0|5197.0|0|5197.0|1573.0|1573.0|97988|0|97988
1938-04-01|80318|0|80318|4390.0|0|4390.0|0|0|5381.0|0|5381.0|1429.0|1429.0|91518|0|91518
1938-05-01|81642|0|81642|3856.0|0|3856.0|0|0|4633.0|0|4633.0|2078.0|2078.0|92209|0|92209
1938-06-01|79700|0|79700|3794.0|0|3794.0|0|0|4433.0|0|4433.0|2809.0|2809.0|90736|0|90736
1938-07-01|85606|0|85606|3759.0|0|3759.0|0|0|4448.0|0|4448.0|1410.0|1410.0|95223|0|95223
1938-08-01|84770|0|84770|4157.0|0|4157.0|0|0|4923.0|0|4923.0|1466.0|1466.0|95316|0|95316
1938-09-01|79440|0|79440|3487.0|0|3487.0|0|0|4124.0|0|4124.0|1615.0|1615.0|88666|0|88666
1938-10-01|81365|0|81365|3559.0|0|3559.0|0|0|4111.0|0|4111.0|1643.0|1643.0|90678|0|90678
1938-11-01|74150|0|74150|3326.0|0|3326.0|0|0|3919.0|0|3919.0|1629.0|1629.0|83024|0|83024
1938-12-01|75027|0|75027|3490.0|0|3490.0|0|0|4101.0|0|4101.0|1264.0|1264.0|83882|0|83882
1939-01-01|71349|0|71349|2942.0|0|2942.0|0|0|3536.0|0|3536.0|1139.0|1139.0|78966|0|78966
1939-02-01|62741|0|62741|2699.0|0|2699.0|0|0|3327.0|0|3327.0|1158.0|1158.0|69925|0|69925
1939-03-01|68519|0|68519|2895.0|0|2895.0|0|0|3473.0|0|3473.0|1431.0|1431.0|76318|0|76318
1939-04-01|63759|0|63759|2666.0|0|2666.0|0|0|3172.0|0|3172.0|1065.0|1065.0|70662|0|70662
1939-05-01|63391|0|63391|2395.0|0|2395.0|0|0|2819.0|0|2819.0|1370.0|1370.0|69975|0|69975
1939-06-01|62221|0|62221|1886.0|0|1886.0|0|0|2172.0|0|2172.0|1292.0|1292.0|67571|0|67571
1939-07-01|65184|0|65184|1589.0|0|1589.0|0|0|1749.0|0|1749.0|1182.0|1182.0|69704|0|69704
1939-08-01|55636|0|55636|986.0|0|986.0|2.0|2.0|1087.0|0|1087.0|1511.0|1511.0|59222|0|59222
1939-09-01|43018|0|43018|564.0|0|564.0|0|0|594.0|0|594.0|471.0|471.0|44647|0|44647
1939-10-01|44681|0|44681|554.0|0|554.0|0|0|564.0|0|564.0|520.0|520.0|46319|0|46319
1939-11-01|41715|0|41715|463.0|0|463.0|0|0|486.0|0|486.0|475.0|475.0|43139|0|43139
1939-12-01|44010|0|44010|740.0|0|740.0|0|0|768.0|0|768.0|234.0|234.0|45752|0|45752
1940-01-01|32660|0|32660|527.0|0|527.0|0|0|550.0|0|550.0|200.0|200.0|33937|0|33937
1940-02-01|30947|0|30947|390.0|0|390.0|0|0|405.0|0|405.0|254.0|254.0|31996|0|31996
1940-03-01|31052|0|31052|354.0|0|354.0|0|0|369.0|0|369.0|225.0|225.0|32000|0|32000
1940-04-01|30014|0|30014|445.0|0|445.0|0|0|473.0|0|473.0|228.0|228.0|31160|0|31160
1940-05-01|31148|0|31148|392.0|0|392.0|0|0|407.0|0|407.0|244.0|244.0|32191|0|32191
1940-06-01|31796|0|31796|415.0|0|415.0|0|0|433.0|0|433.0|209.0|209.0|32853|0|32853
1940-07-01|33044|0|33044|478.0|0|478.0|0|0|489.0|0|489.0|248.0|248.0|34259|0|34259
1940-08-01|34561|0|34561|597.0|0|597.0|0|0|607.0|0|607.0|328.0|328.0|36093|0|36093
1940-09-01|31303|0|31303|446.0|0|446.0|0|0|476.0|0|476.0|216.0|216.0|32441|0|32441
1940-10-01|32196|0|32196|492.0|0|492.0|0|0|499.0|0|499.0|231.0|231.0|33418|0|33418
1940-11-01|30469|0|30469|398.0|0|398.0|0|0|415.0|0|415.0|230.0|230.0|31512|0|31512
1940-12-01|29489|0|29489|342.0|0|342.0|0|0|346.0|0|346.0|214.0|214.0|30391|0|30391
1941-01-01|49951|0|49951|729.0|0|729.0|0|0|750.0|0|750.0|93.0|93.0|51523|0|51523
1941-02-01|48494|0|48494|354.0|0|354.0|0|0|372.0|0|372.0|132.0|132.0|49352|0|49352
1941-03-01|53681|0|53681|536.0|0|536.0|0|0|575.0|0|575.0|211.0|211.0|55003|0|55003
1941-04-01|50589|0|50589|649.0|0|649.0|0|0|675.0|0|675.0|85.0|85.0|51998|0|51998
1941-05-01|52202|0|52202|653.0|0|653.0|0|0|684.0|0|684.0|86.0|86.0|53625|0|53625
1941-06-01|51665|0|51665|464.0|0|464.0|0|0|489.0|0|489.0|50.0|50.0|52668|0|52668
1941-07-01|50275|0|50275|527.0|0|527.0|0|0|556.0|0|556.0|21.0|21.0|51379|0|51379
1941-08-01|48315|0|48315|441.0|0|441.0|0|0|459.0|0|459.0|25.0|25.0|49240|0|49240
1941-09-01|41940|0|41940|371.0|0|371.0|0|0|401.0|0|401.0|38.0|38.0|42750|0|42750
1941-10-01|43259|0|43259|584.0|0|584.0|2.0|2.0|638.0|0|638.0|116.0|116.0|44599|0|44599
1941-11-01|36487|0|36487|430.0|0|430.0|0|0|452.0|0|452.0|263.0|263.0|37632|0|37632
1941-12-01|22386|0|22386|269.0|0|269.0|0|0|292.0|0|292.0|241.0|241.0|23188|0|23188
1942-01-01|28824|0|28824|418.0|0|418.0|0|0|423.0|0|423.0|271.0|271.0|29936|0|29936
1942-02-01|26437|0|26437|472.0|0|472.0|0|0|527.0|0|527.0|308.0|308.0|27744|0|27744
1942-03-01|28525|0|28525|659.0|0|659.0|0|0|673.0|0|673.0|236.0|236.0|30093|0|30093
1942-04-01|27519|0|27519|209.0|0|209.0|0|0|225.0|0|225.0|309.0|309.0|28262|0|28262
1942-05-01|28457|0|28457|226.0|0|226.0|0|0|239.0|0|239.0|22.0|22.0|28944|0|28944
1942-06-01|28077|0|28077|225.0|0|225.0|0|0|239.0|0|239.0|43.0|43.0|28584|0|28584
1942-07-01|27020|0|27020|211.0|0|211.0|0|0|219.0|0|219.0|21.0|21.0|27471|0|27471
1942-08-01|28126|0|28126|250.0|0|250.0|2.0|2.0|280.0|0|280.0|24.0|24.0|28682|0|28682
1942-09-01|27105|0|27105|218.0|0|218.0|2.0|2.0|250.0|0|250.0|96.0|96.0|27671|0|27671
1942-10-01|27338|0|27338|282.0|0|282.0|0|0|306.0|0|306.0|150.0|150.0|28076|0|28076
1942-11-01|26706|0|26706|382.0|0|382.0|0|0|400.0|0|400.0|119.0|119.0|27607|0|27607
1942-12-01|23743|0|23743|392.0|0|392.0|0|0|394.0|0|394.0|32.0|32.0|24561|0|24561
1943-01-01|24502|0|24502|159.0|0|159.0|0|0|170.0|0|170.0|68.0|68.0|24899|0|24899
1943-02-01|23812|0|23812|141.0|0|141.0|0|0|152.0|0|152.0|226.0|226.0|24331|0|24331
1943-03-01|26619|0|26619|335.0|0|335.0|0|0|361.0|0|361.0|43.0|43.0|27358|0|27358
1943-04-01|26365|0|26365|208.0|0|208.0|0|0|247.0|0|247.0|105.0|105.0|26925|0|26925
1943-05-01|26829|0|26829|296.0|0|296.0|0|0|338.0|0|338.0|51.0|51.0|27514|0|27514
1943-06-01|27119|0|27119|233.0|0|233.0|0|0|270.0|0|270.0|53.0|53.0|27675|0|27675
1943-07-01|27958|0|27958|287.0|0|287.0|0|0|321.0|0|321.0|58.0|58.0|28624|0|28624
1943-08-01|28544|0|28544|255.0|0|255.0|0|0|275.0|0|275.0|152.0|152.0|29226|0|29226
1943-09-01|29345|0|29345|198.0|0|198.0|0|0|214.0|0|214.0|73.0|73.0|29830|0|29830
